url_a,domain_a,url_b,domain_b,similarity_score,similarity_method,similarity_band,risk,recommended_owner,recommended_action
"https://www.alefotografo.com.br/","alefotografo.com.br","https://fotodeperfilprofissional.com.br/ale-em-acao/","fotodeperfilprofissional.com.br","21% (cos=0.215 jac=0.101)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional","alefotografo.com.br","https://alefotografos.com.br/videos","alefotografos.com.br","21% (cos=0.212 jac=0.212)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional-para-linkedin","alefotografo.com.br","https://alefotografos.com.br/fotos-profissionais-medicos","alefotografos.com.br","21% (cos=0.214 jac=0.198)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional-para-linkedin","alefotografo.com.br","https://alefotografos.com.br/videos","alefotografos.com.br","21% (cos=0.186 jac=0.208)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://alefotografos.com.br/eventos-corporativos","alefotografos.com.br","21% (cos=0.213 jac=0.172)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://alefotografos.com.br/fotografo-de-feira-de-negocios","alefotografos.com.br","21% (cos=0.214 jac=0.163)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://videoscorporativos.com.br/video-para-clinicas","videoscorporativos.com.br","21% (cos=0.212 jac=0.016)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","21% (cos=0.208 jac=0.185)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-de-feira-de-negocios","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","21% (cos=0.21 jac=0.185)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","21% (cos=0.161 jac=0.207)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/fotos-profissionais-medicos","alefotografos.com.br","21% (cos=0.212 jac=0.21)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/eventos-corporativos","alefotografos.com.br","21% (cos=0.213 jac=0.207)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/fotografo-de-feira-de-negocios","alefotografos.com.br","21% (cos=0.19 jac=0.207)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-de-eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotografo-de-feira-de-negocios","alefotografos.com.br","21% (cos=0.211 jac=0.195)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","21% (cos=0.169 jac=0.209)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://alefotografos.com.br/fotografia-executiva","alefotografos.com.br","21% (cos=0.213 jac=0.213)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://alefotografos.com.br/fotos-profissionais-medicos","alefotografos.com.br","21% (cos=0.178 jac=0.213)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-advogados","alefotografos.com.br","21% (cos=0.208 jac=0.213)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://alefotografos.com.br/fotografo-empresarial","alefotografos.com.br","21% (cos=0.202 jac=0.211)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/videos","alefotografos.com.br","21% (cos=0.147 jac=0.21)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","21% (cos=0.143 jac=0.207)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotografia-executiva","alefotografos.com.br","21% (cos=0.127 jac=0.211)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotos-profissionais-medicos","alefotografos.com.br","21% (cos=0.143 jac=0.211)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-advogados","alefotografos.com.br","21% (cos=0.141 jac=0.211)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/eventos-corporativos","alefotografos.com.br","21% (cos=0.119 jac=0.209)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotografo-empresarial","alefotografos.com.br","21% (cos=0.133 jac=0.209)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotografo-de-feira-de-negocios","alefotografos.com.br","21% (cos=0.123 jac=0.209)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/videos","alefotografos.com.br","21% (cos=0.13 jac=0.213)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","https://videoscorporativos.com.br/video-para-clinicas","videoscorporativos.com.br","21% (cos=0.21 jac=0.012)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografo-empresarial","alefotografos.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","21% (cos=0.208 jac=0.01)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/video-para-empresas","videoscorporativos.com.br","21% (cos=0.21 jac=0.019)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","20% (cos=0.199 jac=0.188)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional-para-linkedin","alefotografo.com.br","https://alefotografos.com.br/eventos-corporativos","alefotografos.com.br","20% (cos=0.183 jac=0.196)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-executiva","alefotografo.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","20% (cos=0.196 jac=0.012)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-profissionais-medicos","alefotografo.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","20% (cos=0.203 jac=0.01)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-de-eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","20% (cos=0.152 jac=0.195)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-de-eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotos-profissionais-medicos","alefotografos.com.br","20% (cos=0.177 jac=0.197)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-de-eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-advogados","alefotografos.com.br","20% (cos=0.197 jac=0.197)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-de-eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotografo-empresarial","alefotografos.com.br","20% (cos=0.195 jac=0.195)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://fotodeperfilprofissional.com.br/fotografia-de-produtos/","fotodeperfilprofissional.com.br","20% (cos=0.201 jac=0.084)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://fotodeperfilprofissional.com.br/retratocorporativo/","fotodeperfilprofissional.com.br","20% (cos=0.2 jac=0.088)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotos-profissionais-medicos","alefotografos.com.br","https://videoscorporativos.com.br/video-para-clinicas","videoscorporativos.com.br","20% (cos=0.203 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografia-para-advogados","alefotografos.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","20% (cos=0.197 jac=0.011)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/autor/alexandre-machado","videoscorporativos.com.br","20% (cos=0.198 jac=0.086)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/reels-corporativos","videoscorporativos.com.br","20% (cos=0.2 jac=0.039)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/video-para-clinicas","videoscorporativos.com.br","20% (cos=0.205 jac=0.033)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/cases/tecnisa-almoco-com-fornecedores","videoscorporativos.com.br","20% (cos=0.197 jac=0.089)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/cases/unipac-50-anos","videoscorporativos.com.br","20% (cos=0.201 jac=0.091)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/depoimentos","alefotografos.com.br","https://fotodeperfilprofissional.com.br/fotografia-de-produtos/","fotodeperfilprofissional.com.br","20% (cos=0.2 jac=0.088)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/depoimentos","alefotografos.com.br","https://fotodeperfilprofissional.com.br/retratocorporativo/","fotodeperfilprofissional.com.br","20% (cos=0.198 jac=0.088)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/faq","alefotografos.com.br","https://videoscorporativos.com.br/video-institucional-sao-paulo","videoscorporativos.com.br","20% (cos=0.195 jac=0.013)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://videoscorporativos.com.br/precos","videoscorporativos.com.br","19% (cos=0.186 jac=0.04)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://fotodeperfilprofissional.com.br/retrato_corporativo_ale_fotografo_contato/","fotodeperfilprofissional.com.br","19% (cos=0.194 jac=0.133)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo","alefotografo.com.br","https://fotografoale.com.br/fotografia-corporativa","fotografoale.com.br","19% (cos=0.192 jac=0)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional-para-linkedin","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","19% (cos=0.19 jac=0.192)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional-para-linkedin","alefotografo.com.br","https://alefotografos.com.br/fotografo-de-feira-de-negocios","alefotografos.com.br","19% (cos=0.179 jac=0.192)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","19% (cos=0.194 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/eventos-corporativos","alefotografo.com.br","https://videoscorporativos.com.br/filmagem-evento-corporativo-sao-paulo","videoscorporativos.com.br","19% (cos=0.188 jac=0.012)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-empresarial","alefotografo.com.br","https://videoscorporativos.com.br/video-para-empresas","videoscorporativos.com.br","19% (cos=0.189 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-empresarial","alefotografo.com.br","https://videoscorporativos.com.br/video-para-industrias","videoscorporativos.com.br","19% (cos=0.185 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-de-feira-de-negocios","alefotografo.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","19% (cos=0.192 jac=0.011)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://videoscorporativos.com.br/video-para-empresas","videoscorporativos.com.br","19% (cos=0.185 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","19% (cos=0.186 jac=0.014)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/","alefotografos.com.br","https://videoscorporativos.com.br/autor/alexandre-machado","videoscorporativos.com.br","19% (cos=0.19 jac=0.025)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/","alefotografos.com.br","https://videoscorporativos.com.br/cobertura-de-eventos-corporativos","videoscorporativos.com.br","19% (cos=0.185 jac=0.02)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografia-executiva","alefotografos.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","19% (cos=0.187 jac=0.014)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografo-de-feira-de-negocios","alefotografos.com.br","https://videoscorporativos.com.br/cobertura-de-eventos-corporativos","videoscorporativos.com.br","19% (cos=0.188 jac=0.024)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/blog","videoscorporativos.com.br","19% (cos=0.195 jac=0.014)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/cases/procooler-na-febrava-cobertura-de-feiras-e-eventos-corporativos","videoscorporativos.com.br","19% (cos=0.193 jac=0.086)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/cases/sq-quimica-na-fce-pharma-cobertura-em-video-para-feiras-de-negocios","videoscorporativos.com.br","19% (cos=0.191 jac=0.094)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","https://videoscorporativos.com.br/video-institucional-sao-paulo","videoscorporativos.com.br","19% (cos=0.186 jac=0.017)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://fotodeperfilprofissional.com.br/fotos-de-eventos-corporativos/","fotodeperfilprofissional.com.br","18% (cos=0.183 jac=0.1)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://fotodeperfilprofissional.com.br/fotografia-institucional/","fotodeperfilprofissional.com.br","18% (cos=0.184 jac=0.101)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://fotodeperfilprofissional.com.br/retratocorporativo/","fotodeperfilprofissional.com.br","18% (cos=0.179 jac=0.085)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://fotodeperfilprofissional.com.br/foto_profissional_quem_e_o_ale/","fotodeperfilprofissional.com.br","18% (cos=0.177 jac=0.106)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/servicos","alefotografo.com.br","https://fotografoale.com.br/fotografia-corporativa","fotografoale.com.br","18% (cos=0.179 jac=0)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-empresarial","alefotografo.com.br","https://videoscorporativos.com.br/video-institucional-sao-paulo","videoscorporativos.com.br","18% (cos=0.178 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","18% (cos=0.131 jac=0.185)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/fotos-profissionais-medicos","alefotografos.com.br","18% (cos=0.143 jac=0.176)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-advogados","alefotografos.com.br","18% (cos=0.15 jac=0.179)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/eventos-corporativos","alefotografos.com.br","18% (cos=0.176 jac=0.172)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","18% (cos=0.182 jac=0.01)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/","alefotografos.com.br","18% (cos=0.179 jac=0.12)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","18% (cos=0.131 jac=0.185)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-advogados","alefotografos.com.br","18% (cos=0.138 jac=0.177)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://fotodeperfilprofissional.com.br/","fotodeperfilprofissional.com.br","18% (cos=0.184 jac=0.086)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotos-corporativas","alefotografos.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","18% (cos=0.177 jac=0.019)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotos-profissionais-medicos","alefotografos.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","18% (cos=0.178 jac=0.009)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografo-empresarial","alefotografos.com.br","https://videoscorporativos.com.br/video-para-empresas","videoscorporativos.com.br","18% (cos=0.183 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografo-empresarial","alefotografos.com.br","https://videoscorporativos.com.br/video-para-industrias","videoscorporativos.com.br","18% (cos=0.183 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografo-de-feira-de-negocios","alefotografos.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","18% (cos=0.183 jac=0.013)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/precos","videoscorporativos.com.br","18% (cos=0.182 jac=0.029)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/video-institucional-sao-paulo","videoscorporativos.com.br","18% (cos=0.176 jac=0.025)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/videos","alefotografos.com.br","https://videoscorporativos.com.br/video-corporativo-sao-paulo","videoscorporativos.com.br","18% (cos=0.185 jac=0.023)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/sobre","alefotografos.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","18% (cos=0.177 jac=0.017)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/depoimentos","alefotografos.com.br","https://fotodeperfilprofissional.com.br/","fotodeperfilprofissional.com.br","18% (cos=0.182 jac=0.09)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografo-corporativo/ensaio-feminino","alefotografos.com.br","https://videoscorporativos.com.br/video-institucional-sao-paulo","videoscorporativos.com.br","18% (cos=0.18 jac=0.017)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","https://videoscorporativos.com.br/autor/alexandre-machado","videoscorporativos.com.br","18% (cos=0.177 jac=0.012)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://fotodeperfilprofissional.com.br/","fotodeperfilprofissional.com.br","17% (cos=0.172 jac=0.054)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://fotodeperfilprofissional.com.br/fotografia-de-produtos/","fotodeperfilprofissional.com.br","17% (cos=0.172 jac=0.074)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo","alefotografo.com.br","https://fotografoale.com.br","fotografoale.com.br","17% (cos=0.165 jac=0)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional","alefotografo.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","17% (cos=0.173 jac=0.011)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-advogados","alefotografo.com.br","https://videoscorporativos.com.br/autor/alexandre-machado","videoscorporativos.com.br","17% (cos=0.167 jac=0.012)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-advogados","alefotografo.com.br","https://videoscorporativos.com.br/video-para-empresas","videoscorporativos.com.br","17% (cos=0.17 jac=0.008)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/eventos-corporativos","alefotografo.com.br","https://videoscorporativos.com.br/precos","videoscorporativos.com.br","17% (cos=0.168 jac=0.01)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/eventos-corporativos","alefotografo.com.br","https://videoscorporativos.com.br/video-corporativo-sao-paulo","videoscorporativos.com.br","17% (cos=0.167 jac=0.013)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-empresarial","alefotografo.com.br","https://videoscorporativos.com.br/video-corporativo-sao-paulo","videoscorporativos.com.br","17% (cos=0.169 jac=0.006)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-empresarial","alefotografo.com.br","https://videoscorporativos.com.br/video-de-treinamento-corporativo","videoscorporativos.com.br","17% (cos=0.174 jac=0.02)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-empresarial","alefotografo.com.br","https://videoscorporativos.com.br/depoimentos-em-video","videoscorporativos.com.br","17% (cos=0.174 jac=0.014)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-de-feira-de-negocios","alefotografo.com.br","https://videoscorporativos.com.br/cobertura-de-eventos-corporativos","videoscorporativos.com.br","17% (cos=0.174 jac=0.016)","tfidf-cosine+shingle-jaccard","BAIXA","LOW","","MANUAL REVIEW"
