domain,url,path,http_status,redirect_target,canonical,title,meta_description,h1,robots_meta,content_type,word_count_aprox,page_type,primary_topic,primary_intent,indexable,in_sitemap,internal_links_in_aprox,internal_links_out_aprox,last_modified_if_available,notes
"alefotografo.com.br","https://www.alefotografo.com.br/videos/retratos-profissionais-em-estudio","/videos/retratos-profissionais-em-estudio","200","","https://www.alefotografo.com.br/videos/retratos-profissionais-em-estudio","Retratos profissionais em estúdio Alê Fotógrafo","Ensaio fotografico realizado em estudio em São Paulo para Salomão Concursos","Retratos profissionais em estúdio","","text/html; charset=utf-8","434","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/retrato-corporativo-ensaio-fotografico","/videos/retrato-corporativo-ensaio-fotografico","200","","https://www.alefotografo.com.br/videos/retrato-corporativo-ensaio-fotografico","Retrato Corporativo - Ensaio fotografico Alê Fotógrafo","Ensaio de Retratos profissionais para Salomão Concursos","Retrato Corporativo - Ensaio fotografico","","text/html; charset=utf-8","425","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/teaser-ibis-botucatu-sp","/videos/teaser-ibis-botucatu-sp","200","","https://www.alefotografo.com.br/videos/teaser-ibis-botucatu-sp","Teaser do evento de inauguração - IBIS Botucatu -SP","Teaser do evento de inauguração do IBIS Botucatu - SP","Teaser do evento de inauguração - IBIS Botucatu -SP","","text/html; charset=utf-8","444","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/ibis-botucatu-video-manifesto","/videos/ibis-botucatu-video-manifesto","200","","https://www.alefotografo.com.br/videos/ibis-botucatu-video-manifesto","IBIS Botucatu - Video manifesto Alê Fotógrafo","Este video foi criado para ser apresentado no evento de inauguração para os investidores do IBIS na cidade de Botucatu - SP","IBIS Botucatu - Video manifesto","","text/html; charset=utf-8","442","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/curso-de-prestacao-de-contas-eleitorais-com-a-professora-rita-goncalves","/videos/curso-de-prestacao-de-contas-eleitorais-com-a-professora-rita-goncalves","200","","https://www.alefotografo.com.br/videos/curso-de-prestacao-de-contas-eleitorais-com-a-professora-rita-goncalves","Curso de Prestação de Contas Eleitorais com a Professora…","Vídeo do Curso de Prestação de Contas Eleitorais ministrado pela Professora Rita Gonçalves, com produção audiovisual de Alê Fotógrafo.","Curso de Prestação de Contas Eleitorais com a Professora Rita Gonçalves","","text/html; charset=utf-8","455","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/latin-sales-meeting-2022-em-punta-cana","/videos/latin-sales-meeting-2022-em-punta-cana","200","","https://www.alefotografo.com.br/videos/latin-sales-meeting-2022-em-punta-cana","Latin Sales Meeting 2022 em Punta Cana Alê Fotógrafo","Vídeo do Latin Sales Meeting 2022 realizado em Punta Cana, com registro audiovisual do encontro de vendas.","Latin Sales Meeting 2022 em Punta Cana","","text/html; charset=utf-8","450","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/jantar-febrafar-2022","/videos/jantar-febrafar-2022","200","","https://www.alefotografo.com.br/videos/jantar-febrafar-2022","Jantar Febrafar 2022 Alê Fotógrafo","Vídeo do Jantar Febrafar 2022, com registro audiovisual do evento corporativo assinado por Alê Fotógrafo.","Jantar Febrafar 2022","","text/html; charset=utf-8","444","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/salomao-concursos-aulao-em-sao-paulo","/videos/salomao-concursos-aulao-em-sao-paulo","200","","https://www.alefotografo.com.br/videos/salomao-concursos-aulao-em-sao-paulo","Salomão Concursos - Aulão em São Paulo Alê Fotógrafo","Vídeo do aulão do Salomão Concursos realizado em São Paulo, com produção audiovisual do evento educacional.","Salomão Concursos - Aulão em São Paulo","","text/html; charset=utf-8","441","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/renove-mudancas","/videos/renove-mudancas","200","","https://www.alefotografo.com.br/videos/renove-mudancas","Renove Mudanças Alê Fotógrafo","Neste video mostramos o beneficio do cliente contratar uma bo empresa de mudanças, acreditamos que histórias reais engajam e atraem mais clientes.","Renove Mudanças","","text/html; charset=utf-8","446","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/sitivesp-80-anos","/videos/sitivesp-80-anos","200","","https://www.alefotografo.com.br/videos/sitivesp-80-anos","SITIVESP 80 Anos Alê Fotógrafo","Teaser do Evento que marcou os 80 anos do SITIVESP com a apresentação do Maestro João Carlos Martins.","SITIVESP 80 Anos","","text/html; charset=utf-8","445","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/video-escritorio-rocha-e-queiroz","/videos/video-escritorio-rocha-e-queiroz","200","","https://www.alefotografo.com.br/videos/video-escritorio-rocha-e-queiroz","Video escritorio Rocha e Queiroz Alê Fotógrafo","O escritório rocha e Queiroz apresenta sua estrutura neste video institucional. Produção: @alefotografo","Video escritorio Rocha e Queiroz","","text/html; charset=utf-8","433","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/passion-for-excellence-latam-sales-meeting-2021-convatec","/videos/passion-for-excellence-latam-sales-meeting-2021-convatec","200","","https://www.alefotografo.com.br/videos/passion-for-excellence-latam-sales-meeting-2021-convatec","PASSION FOR EXCELLENCE - LATAM SALES MEETING 2021 - CONVATEC","PASSION FOR EXCELLENCE - LATAM SALES MEETING 2021 - CONVATEC","PASSION FOR EXCELLENCE - LATAM SALES MEETING 2021 - CONVATEC","","text/html; charset=utf-8","445","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/ativa-logistica","/videos/ativa-logistica","200","","https://www.alefotografo.com.br/videos/ativa-logistica","ATIVA Logística Alê Fotógrafo","Vídeo de apresentação dos serviços da Ativa Logística.","ATIVA Logística","","text/html; charset=utf-8","403","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/video-institucional-rocha-queiroz-advogados","/videos/video-institucional-rocha-queiroz-advogados","200","","https://www.alefotografo.com.br/videos/video-institucional-rocha-queiroz-advogados","Vídeo institucional Rocha &amp; Queiroz advogados","Vídeo institucional do escritório de advocacia Rocha e Queiroz advogados.","Vídeo institucional Rocha &amp; Queiroz advogados","","text/html; charset=utf-8","414","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/video-de-boas-festas-da-ativalog","/videos/video-de-boas-festas-da-ativalog","200","","https://www.alefotografo.com.br/videos/video-de-boas-festas-da-ativalog","Vídeo de Boas Festas da ATIVALOG Alê Fotógrafo","A ATIVA LOG nos deu o privilégio de produzir seu vídeo de Boas Festas com cenas da sua unidade decorada e 3 veículos da sua frota com decoração de Natal.","Vídeo de Boas Festas da ATIVALOG","","text/html; charset=utf-8","451","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/sustainable-foods-summit-edicao-sao-paulo","/videos/sustainable-foods-summit-edicao-sao-paulo","200","","https://www.alefotografo.com.br/videos/sustainable-foods-summit-edicao-sao-paulo","Sustainable Foods Summit - Edição São Paulo Alê Fotógrafo","Vídeo da edição São Paulo do Sustainable Foods Summit, com registro audiovisual do encontro sobre sustentabilidade no setor de alimentos.","Sustainable Foods Summit - Edição São Paulo","","text/html; charset=utf-8","444","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/encontro-de-craques-germed-1","/videos/encontro-de-craques-germed-1","200","","https://www.alefotografo.com.br/videos/encontro-de-craques-germed-1","Encontro de Craques GERMED Alê Fotógrafo","A GERMED promove um evento incrível no Museu do Futebol, evento este que foi regado de gente bonita, boa musica e de uma paixão nacional o nosso futebol.","Encontro de Craques GERMED","","text/html; charset=utf-8","441","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/ativa-logistica-apresenta-o-seu-centro-de-distribuicao-em-itapevi","/videos/ativa-logistica-apresenta-o-seu-centro-de-distribuicao-em-itapevi","200","","https://www.alefotografo.com.br/videos/ativa-logistica-apresenta-o-seu-centro-de-distribuicao-em-itapevi","Ativa Logística apresenta o seu Centro de Distribuição em…","A Ativa Logística apresenta para o mercado seu novo Centro de Distribuição em Itapevi, em um evento reservado e cercado de clientes e parceiros estratégicos…","Ativa Logística apresenta o seu Centro de Distribuição em Itapevi","","text/html; charset=utf-8","433","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/video-corporativo-fcw-premio-almirante-alvaro-alberto","/videos/video-corporativo-fcw-premio-almirante-alvaro-alberto","200","","https://www.alefotografo.com.br/videos/video-corporativo-fcw-premio-almirante-alvaro-alberto","FCW - Prêmio Almirante Álvaro Alberto Alê Fotógrafo","A Cientista e Professora Helena Bonciani recebe o Prêmio Almirante Álvaro Alberto da Fundação Conrado Wessel, com a presença da diretoria da FCW e um seleto…","FCW - Prêmio Almirante Álvaro Alberto","","text/html; charset=utf-8","458","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografo.com.br","https://www.alefotografo.com.br/videos/ativa-logistica-unidade-barueri","/videos/ativa-logistica-unidade-barueri","200","","https://www.alefotografo.com.br/videos/ativa-logistica-unidade-barueri","Ativa Logística - Unidade Barueri Alê Fotógrafo","Vídeo da unidade Barueri da Ativa Logística, com produção audiovisual realizada por Alê Fotógrafo.","Ativa Logística - Unidade Barueri","","text/html; charset=utf-8","413","video","","portfolio-video","yes","yes","","102","","schema:,LocalBusiness,ProfessionalService,VideoObject,BreadcrumbList; tel:+55-11-91355-0533; +5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/","/","200","","https://alefotografos.com.br/","Alê Fotógrafos — Foto e Vídeo Corporativo para Empresas","Estrutura de fotografia e vídeo corporativo em São Paulo: equipe para operações simultâneas, congressos, feiras, indústria e banco de imagens para empresas.","Fotografia e vídeo corporativo em São Paulo com estrutura para operar em escala.","","text/html; charset=utf-8","1330","home","","institucional","yes","yes","","140","","schema:,FAQPage,WebPage; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo","/fotografo-corporativo","200","","https://alefotografos.com.br/fotografo-corporativo","Fotos Corporativas por Segmento em São Paulo Alê Fotógrafo","Veja 35 galerias reais: retrato executivo, equipes, escritórios, clínicas, advocacia, indústria e eventos. Orçamento no mesmo dia em São Paulo.","Portfólio de fotografia corporativa por segmento","","text/html; charset=utf-8","436","service","","servico","yes","yes","","110","","tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotos-corporativas","/fotos-corporativas","200","","https://alefotografos.com.br/fotos-corporativas","Fotos Corporativas em São Paulo Alê Fotógrafo","Fotos corporativas em São Paulo com 30 anos de experiência: retratos profissionais, fotos de equipe, escritório, eventos e produtos. Entrega em 1 a 3 dias úteis.","Fotos corporativas em São Paulo que passam confiança","","text/html; charset=utf-8","712","service","","servico","yes","yes","","154","","tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/foto-profissional","/foto-profissional","200","","https://alefotografos.com.br/foto-profissional","Foto Profissional em São Paulo Alê Fotógrafo","Foto profissional em São Paulo para LinkedIn, currículo, site e imprensa. Direção de pose, luz controlada e entrega em 1 a 3 dias. Orçamento pelo WhatsApp.","Foto Profissional em São Paulo","","text/html; charset=utf-8","692","service","","servico","yes","yes","","87","","schema:,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","/foto-profissional-para-linkedin","200","","https://alefotografos.com.br/foto-profissional-para-linkedin","Foto Profissional para LinkedIn em SP Alê Fotógrafo","Foto profissional para LinkedIn em São Paulo: sessão rápida, direção de pose, tratamento e recorte ideal para o perfil. Entrega em até 3 dias úteis.","Foto profissional para LinkedIn em São Paulo","","text/html; charset=utf-8","466","service","","servico","yes","yes","","78","","tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografia-para-clinicas","/fotografia-para-clinicas","200","","https://alefotografos.com.br/fotografia-para-clinicas","Fotografia para Clínicas em São Paulo Alê Fotógrafo","Fotografia para clínicas em São Paulo: ambientes, equipe, procedimentos e retratos de médicos com padrão de credibilidade. Entrega em 1 a 3 dias úteis.","Fotografia para clínicas em São Paulo","","text/html; charset=utf-8","816","service","","servico","yes","yes","","114","","tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografia-executiva","/fotografia-executiva","200","","https://alefotografos.com.br/fotografia-executiva","Fotografia Executiva em São Paulo Alê Fotógrafo","Fotografia executiva em São Paulo: retratos de diretoria, sócios, equipe comercial e palestrantes para LinkedIn, imprensa e material institucional. Orçamento no WhatsApp.","Fotografia executiva em São Paulo para diretoria, sócios e lideranças","","text/html; charset=utf-8","927","service","","servico","yes","yes","","106","","schema:,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotos-profissionais-medicos","/fotos-profissionais-medicos","200","","https://alefotografos.com.br/fotos-profissionais-medicos","Fotos Profissionais para Médicos e Clínicas em SP","Fotos profissionais para médicos e clínicas em São Paulo: retrato médico, equipe, ambientes, site, redes sociais e Google Business Profile. Orçamento pelo WhatsApp.","Fotos profissionais para médicos e clínicas em São Paulo","","text/html; charset=utf-8","884","service","","servico","yes","yes","","106","","schema:,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografia-para-advogados","/fotografia-para-advogados","200","","https://alefotografos.com.br/fotografia-para-advogados","Fotografia para Advogados e Escritórios em SP","Fotografia profissional para advogados e escritórios em São Paulo: retratos de sócios, equipe, LinkedIn, site e banco de imagens institucional. Orçamento no WhatsApp.","Fotografia profissional para advogados e escritórios de advocacia","","text/html; charset=utf-8","883","service","","servico","yes","yes","","106","","schema:,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/eventos-corporativos","/eventos-corporativos","200","","https://alefotografos.com.br/eventos-corporativos","Fotógrafo de Eventos Corporativos em São Paulo","Cobertura de eventos corporativos em São Paulo: congressos, convenções, palestras, premiações e kick-offs em foto e vídeo, com prévia no mesmo dia. Orçamento no WhatsApp.","Fotógrafo de eventos corporativos em São Paulo","","text/html; charset=utf-8","904","service","","servico","yes","yes","","106","","schema:,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-empresarial","/fotografo-empresarial","200","","https://alefotografos.com.br/fotografo-empresarial","Fotógrafo Empresarial em São Paulo Orçamento Hoje","Fotógrafo empresarial em São Paulo: retratos de equipe, escritório, indústria, logística e operação para site, LinkedIn e apresentações. Nota 4,9 e orçamento no WhatsApp.","Fotógrafo empresarial em São Paulo para equipe, escritório e operação","","text/html; charset=utf-8","951","service","","servico","yes","yes","","106","","schema:,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-de-feira-de-negocios","/fotografo-de-feira-de-negocios","200","","https://alefotografos.com.br/fotografo-de-feira-de-negocios","Fotógrafo de Feira de Negócios em São Paulo Alê Fotógrafo","Fotógrafo de feira de negócios em São Paulo: cobertura de stand, expositores, palestras e networking no Expo Center Norte, São Paulo Expo e Anhembi. Prévia no mesmo dia.","Fotógrafo de feira de negócios em São Paulo","","text/html; charset=utf-8","935","service","","servico","yes","yes","","106","","schema:,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/videos","/videos","200","","https://alefotografos.com.br/videos","Vídeo Institucional para Empresas em São Paulo","Vídeo institucional, treinamento, depoimentos, eventos e feiras em São Paulo: roteiro, captação e edição. Veja 72 produções e peça seu orçamento.","Vídeos corporativos em São Paulo para empresas que precisam vender, treinar e comunicar melhor.","","text/html; charset=utf-8","751","video","","portfolio-video","yes","yes","","100","","schema:,Service,CollectionPage,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; (11) 91355-0533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/blog","/blog","200","","https://alefotografos.com.br/blog","Blog de Fotografia Corporativa para Empresas SP","Artigos para empresas, RH e marketing: fotografia corporativa, eventos, industrial, institucional e vídeo em São Paulo.","Insights sobre fotografia e imagem profissional","","text/html; charset=utf-8","281","blog","","editorial","yes","yes","","76","","schema:,Blog; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/sobre","/sobre","200","","https://alefotografos.com.br/sobre","Como Trabalhamos — Estrutura e Atendimento a Empresas","Como funciona o atendimento do Alê Fotógrafos: método de produção, equipe de apoio, logística em São Paulo e Grande SP e os segmentos empresariais atendidos.","Como funciona o atendimento a empresas no Alê Fotógrafos","","text/html; charset=utf-8","542","about","","institucional","yes","yes","","112","","schema:,AboutPage; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/quem-e-o-ale","/quem-e-o-ale","200","","https://alefotografos.com.br/quem-e-o-ale","Quem é o Alê — Alexandre Machado, fotógrafo corporativo em SP","Conheça Alexandre Machado, o Alê Fotógrafo. 30 anos de fotografia corporativa em São Paulo — retratos executivos, eventos, indústria e vídeo institucional.","Alexandre Machado — o fotógrafo por trás do Alê Fotógrafo","","text/html; charset=utf-8","455","about","","institucional","yes","yes","","84","","schema:,Person,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/depoimentos","/depoimentos","200","","https://alefotografos.com.br/depoimentos","Depoimentos de Clientes de Fotos Corporativas","Depoimentos reais de empresas e executivos que contrataram Alê Fotógrafo para fotos corporativas, retratos e vídeo institucional em São Paulo.","O que dizem nossos clientes","","text/html; charset=utf-8","693","other","","prova-social","yes","yes","","87","","schema:,LocalBusiness; tel:+5511913550533; +55-11-91355-0533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/faq","/faq","200","","https://alefotografos.com.br/faq","Dúvidas: Preço e Prazo de Fotos Corporativas Alê Fotógrafo","Quanto custa, quanto tempo leva e como funciona uma sessão de fotos corporativas em São Paulo: preços, prazos, direitos de uso, equipe e drone.","Perguntas frequentes sobre fotografia e vídeo corporativo","","text/html; charset=utf-8","385","other","","duvidas","yes","yes","","78","","schema:,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/contato","/contato","200","","https://alefotografos.com.br/contato","Contato e Orçamento de Fotos Corporativas em SP","Peça orçamento de fotos corporativas, retratos profissionais e vídeo institucional em São Paulo. Estúdio no Jardim Paulista e atendimento na sua empresa.","Vamos conversar sobre seu projeto","","text/html; charset=utf-8","285","contact","","contato","yes","yes","","78","","schema:,LocalBusiness; tel:+5511913550533; +55-11-91355-0533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","200","","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","Fotografia para Escritórios de Advocacia em São Paulo","Fotos para escritórios de advocacia em São Paulo: retratos de sócios, equipe e ambientes com sobriedade e autoridade para site, LinkedIn e imprensa.","Fotografia para escritórios de advocacia","","text/html; charset=utf-8","527","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/ensaio-feminino","/fotografo-corporativo/ensaio-feminino","200","","https://alefotografos.com.br/fotografo-corporativo/ensaio-feminino","Ensaio Fotográfico Feminino em São Paulo Alê Fotógrafo","Imagem profissional com elegância, presença e padrão executivo O ensaio feminino corporativo é a base da sua imagem profissional no LinkedIn, no site e em…","Ensaio Fotográfico Feminino","","text/html; charset=utf-8","493","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","/fotografo-corporativo/retrato-corporativo","200","","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","Retrato Corporativo em SP Orçamento no Mesmo Dia","Retrato corporativo em São Paulo e Grande SP: direção de pose, luz e edição para LinkedIn e site. 30 anos de experiência, nota 4,9 (144 avaliações) e orçamento no mesmo dia.","Retrato Corporativo","","text/html; charset=utf-8","512","service","","servico","yes","yes","","104","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","/fotografo-corporativo/retratos-de-medicos","200","","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","Retratos de Médicos em São Paulo Fotógrafo Médico","Sessão de retratos para médicos em São Paulo, no consultório ou em estúdio. Direção de imagem, tratamento profissional e entrega rápida dos arquivos.","Retratos de Médicos","","text/html; charset=utf-8","527","service","","servico","yes","yes","","104","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","/fotografo-corporativo/retratos-de-medicas","200","","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","Retratos de Médicas em São Paulo Fotografia Profissional","Retratos profissionais para médicas em São Paulo com direção de pose e luz. Fotos elegantes para consultório, redes sociais, LinkedIn e imprensa.","Retratos de Médicas","","text/html; charset=utf-8","527","service","","servico","yes","yes","","104","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotos-para-clinicas-medicas","/fotografo-corporativo/fotos-para-clinicas-medicas","200","","https://alefotografos.com.br/fotografo-corporativo/fotos-para-clinicas-medicas","Fotos para Clínicas Médicas em SP Orçamento Hoje","Fotógrafo de clínicas em São Paulo: fotos de ambientes, recepção, equipe e procedimentos com padrão de credibilidade. Nota 4,9 (144 avaliações) e orçamento no mesmo dia.","Fotos para Clínicas Médicas","","text/html; charset=utf-8","527","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-corporativa-em-sao-paulo","/fotografo-corporativo/fotografia-corporativa-em-sao-paulo","200","","https://alefotografos.com.br/fotografo-corporativo/fotografia-corporativa-em-sao-paulo","Fotografia Corporativa em São Paulo Empresas e Equipes","Fotografia corporativa em São Paulo para empresas de todos os portes: retratos de equipe, ambientes e operação. Padrão editorial e entrega rápida.","Fotografia Corporativa","","text/html; charset=utf-8","523","service","","servico","yes","yes","","104","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-eventos-corporativos","/fotografo-corporativo/fotografo-de-eventos-corporativos","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-eventos-corporativos","Portfólio de Eventos Corporativos — Palco, Plateia e Marca","Portfólio de eventos corporativos fotografados por Alexandre Machado: palco, plateia, networking e aplicação de marca de patrocinadores em eventos reais.","Portfólio de eventos corporativos fotografados em São Paulo","","text/html; charset=utf-8","535","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-feiras-stands","/fotografo-corporativo/fotografo-feiras-stands","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-feiras-stands","Fotógrafo de Feiras e Stands em São Paulo Alê Fotógrafo","Fotógrafo de feiras e stands em São Paulo: cobertura de expositores, produtos, palestras e visitantes no São Paulo Expo, Expo Center Norte e Anhembi. Prévia no mesmo dia.","Fotógrafo de Feiras de Negócios","","text/html; charset=utf-8","533","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/totem-fotografico-totem-mania","/fotografo-corporativo/totem-fotografico-totem-mania","200","","https://alefotografos.com.br/fotografo-corporativo/totem-fotografico-totem-mania","Totem Fotográfico em São Paulo Alê Fotógrafo","Fotos impressas na hora que geram experiência e reforçam sua marca O totem fotográfico é uma solução estratégica para eventos corporativos e feiras de…","Totem Fotográfico","","text/html; charset=utf-8","527","service","","servico","yes","yes","","104","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
